customer_id,warehouse_to_home,satisfaction_score,complain,day_since_last_order,cashback_amount
1237,31.0,1.0,1.0,3.0,219.39
1238,33.0,3.0,1.0,3.0,163.97
1239,12.0,2.0,1.0,0.0,129.26
1240,8.0,2.0,1.0,3.0,237.26
1241,21.0,4.0,1.0,4.0,174.63
1242,14.0,1.0,1.0,2.0,124.36000000000001
1243,11.0,5.0,0.0,3.0,153.19
1244,15.0,3.0,0.0,3.0,129.42
1245,14.0,4.0,0.0,2.0,124.22
1246,9.0,3.0,0.0,8.0,177.06
1247,9.0,1.0,0.0,1.0,176.63
1248,29.0,1.0,0.0,8.0,296.74
1249,17.0,4.0,0.0,3.0,231.42000000000002
1250,14.0,5.0,1.0,2.0,123.80000000000001
1251,35.0,3.0,0.0,9.0,159.07
1252,27.0,5.0,1.0,8.0,233.51
1253,35.0,3.0,0.0,7.0,270.46
1254,7.0,4.0,0.0,5.0,163.16
1255,7.0,3.0,0.0,0.0,253.79000000000002
1256,9.0,5.0,1.0,3.0,130.65
1257,32.0,4.0,1.0,3.0,215.94
1258,8.0,4.0,0.0,3.0,157.15
1259,16.0,5.0,0.0,3.0,169.0
1260,14.0,2.0,0.0,2.0,125.0
1261,36.0,1.0,0.0,8.0,179.68
1262,16.0,5.0,0.0,9.0,267.99
1263,17.0,3.0,0.0,4.0,159.33
1264,8.0,3.0,1.0,10.0,278.61
1265,11.0,4.0,0.0,3.0,189.3
1266,9.0,4.0,0.0,1.0,191.44
1267,9.0,3.0,0.0,2.0,128.21
1268,18.0,5.0,1.0,2.0,193.33
1269,13.0,5.0,1.0,3.0,149.04
1270,24.0,4.0,0.0,4.0,180.07
1271,9.0,3.0,0.0,2.0,191.32
1272,9.0,5.0,0.0,1.0,175.93
1273,13.0,3.0,0.0,0.0,112.74000000000001
1274,18.0,5.0,0.0,0.0,120.33000000000001
1275,9.0,5.0,0.0,1.0,315.38
1276,14.0,1.0,1.0,3.0,123.41999999999999
1277,14.0,3.0,1.0,7.0,126.55000000000001
1278,19.0,3.0,1.0,8.0,236.95
1279,12.0,5.0,1.0,7.0,159.74
1280,16.0,1.0,0.0,2.0,139.17
1281,9.0,4.0,0.0,1.0,138.93
1282,7.0,1.0,0.0,3.0,223.88
1283,8.0,4.0,0.0,3.0,147.69
1284,27.0,3.0,0.0,3.0,147.72
1285,14.0,5.0,0.0,9.0,175.87
1286,31.0,3.0,1.0,2.0,147.36
1287,11.0,5.0,0.0,2.0,180.08
1288,6.0,3.0,0.0,2.0,167.55
1289,9.0,3.0,1.0,4.0,179.69
1290,8.0,5.0,0.0,7.0,279.24
1291,6.0,1.0,0.0,4.0,169.49
1292,8.0,3.0,1.0,0.0,120.9
1293,10.0,3.0,0.0,8.0,155.69
1294,8.0,5.0,0.0,8.0,265.95
1295,14.0,2.0,0.0,0.0,125.63999999999999
1296,31.0,3.0,1.0,6.0,264.73
1297,7.0,5.0,0.0,3.0,165.87
1298,6.0,3.0,0.0,7.0,122.58000000000001
1299,12.0,3.0,1.0,1.0,153.51
1300,21.0,1.0,1.0,1.0,148.78
1301,19.0,3.0,0.0,6.0,120.96000000000001
1302,25.0,5.0,0.0,7.0,140.66
1303,22.0,1.0,0.0,1.0,153.71
1304,10.0,3.0,0.0,1.0,157.3
1305,7.0,3.0,0.0,10.0,324.99
1306,28.0,3.0,0.0,3.0,142.3
1307,27.0,3.0,0.0,4.0,173.69
1308,24.0,3.0,1.0,2.0,146.14
1309,33.0,3.0,0.0,1.0,143.35
1310,20.0,4.0,0.0,3.0,152.43
1311,13.0,3.0,0.0,3.0,216.91000000000003
1312,15.0,3.0,1.0,3.0,164.89
1313,6.0,5.0,0.0,3.0,193.96
1314,16.0,3.0,1.0,1.0,158.88
1315,33.0,3.0,0.0,1.0,321.58
1316,17.0,3.0,0.0,3.0,151.25
1317,9.0,2.0,0.0,5.0,175.7
1318,14.0,3.0,0.0,2.0,144.04
1319,9.0,1.0,1.0,3.0,226.24
1320,27.0,5.0,0.0,0.0,122.96000000000001
1321,13.0,1.0,1.0,1.0,260.91
1322,9.0,3.0,1.0,13.0,237.7
1323,22.0,5.0,0.0,2.0,154.05
1324,34.0,3.0,1.0,7.0,152.07
1325,15.0,3.0,0.0,2.0,127.41999999999999
1326,8.0,4.0,1.0,11.0,288.24
1327,35.0,3.0,0.0,7.0,140.25
1328,13.0,5.0,1.0,3.0,121.66
1329,8.0,4.0,0.0,1.0,192.35
1330,7.0,1.0,1.0,4.0,161.22
1331,10.0,4.0,0.0,8.0,287.89
1332,11.0,5.0,0.0,6.0,176.55
1333,6.0,1.0,1.0,2.0,147.87
1334,11.0,1.0,0.0,2.0,131.17
1335,11.0,5.0,1.0,4.0,157.69
1336,29.0,1.0,0.0,0.0,259.92
1337,22.0,5.0,0.0,7.0,156.61
1338,15.0,3.0,1.0,0.0,293.31
1339,26.0,5.0,0.0,2.0,199.57
1340,12.0,5.0,1.0,17.0,147.21
1341,29.0,2.0,0.0,8.0,242.75
1342,27.0,1.0,0.0,11.0,163.12
1343,22.0,3.0,1.0,0.0,176.32
1344,14.0,5.0,0.0,0.0,125.61000000000001
1345,7.0,3.0,1.0,3.0,181.6
1346,13.0,5.0,0.0,11.0,152.1
1347,31.0,5.0,0.0,3.0,212.22
1348,11.0,2.0,0.0,3.0,229.0
1349,8.0,3.0,1.0,2.0,177.56
1350,6.0,1.0,0.0,0.0,166.53
1351,22.0,3.0,0.0,0.0,163.34
1352,24.0,4.0,0.0,7.0,268.35
1353,20.0,5.0,0.0,4.0,169.5
1354,15.0,5.0,1.0,3.0,182.24
1355,11.0,5.0,1.0,4.0,175.06
1356,14.0,5.0,1.0,2.0,123.80000000000001
1357,12.0,4.0,0.0,2.0,183.76
1358,10.0,5.0,0.0,9.0,257.25
1359,25.0,4.0,0.0,8.0,293.35
1360,18.0,5.0,0.0,7.0,144.48
1361,11.0,5.0,0.0,4.0,167.56
1362,6.0,3.0,1.0,0.0,147.28
1363,27.0,3.0,0.0,3.0,166.97
1364,17.0,4.0,0.0,4.0,299.26
1365,6.0,4.0,0.0,0.0,128.36
1366,9.0,2.0,0.0,5.0,198.79
1367,8.0,1.0,1.0,3.0,149.36
1368,15.0,4.0,0.0,3.0,167.82
1369,12.0,4.0,0.0,3.0,152.89
1370,8.0,5.0,0.0,3.0,143.81
1371,9.0,4.0,0.0,3.0,234.76
1372,6.0,5.0,0.0,9.0,153.43
1373,34.0,1.0,0.0,8.0,178.04
1374,9.0,3.0,0.0,9.0,274.65
1375,14.0,5.0,0.0,6.0,123.66999999999999
1376,31.0,3.0,0.0,11.0,186.33
1377,7.0,2.0,0.0,1.0,272.32
1378,13.0,4.0,0.0,4.0,148.68
1379,7.0,3.0,0.0,1.0,145.08
1380,17.0,5.0,1.0,11.0,295.68
1381,32.0,3.0,0.0,8.0,154.42
1382,22.0,5.0,0.0,7.0,186.25
1383,9.0,2.0,1.0,1.0,152.78
1384,22.0,3.0,0.0,1.0,173.34
1385,13.0,4.0,0.0,0.0,204.45
1386,34.0,4.0,0.0,6.0,267.04
1387,10.0,4.0,0.0,2.0,291.06
1388,28.0,5.0,1.0,8.0,160.64
1389,15.0,3.0,0.0,2.0,129.74
1390,12.0,3.0,1.0,2.0,127.03
1391,18.0,5.0,0.0,0.0,120.33000000000001
1392,11.0,4.0,0.0,7.0,127.18
1393,13.0,4.0,1.0,3.0,185.32
1394,6.0,5.0,1.0,3.0,154.54
1395,6.0,1.0,1.0,8.0,161.62
1396,6.0,4.0,0.0,0.0,167.35
1397,16.0,5.0,0.0,0.0,114.16
1398,15.0,5.0,0.0,4.0,148.42
1399,12.0,3.0,0.0,3.0,208.46
1400,15.0,4.0,0.0,1.0,137.61
1401,8.0,1.0,1.0,3.0,203.68
1402,27.0,3.0,0.0,3.0,147.72
1403,21.0,5.0,0.0,6.0,161.25
1404,6.0,3.0,0.0,2.0,122.32
1405,32.0,4.0,0.0,1.0,305.61
1406,17.0,5.0,0.0,10.0,292.99
1407,8.0,2.0,0.0,4.0,152.04
1408,9.0,4.0,0.0,8.0,176.47
1409,9.0,5.0,0.0,5.0,146.76
1410,25.0,3.0,0.0,3.0,152.74
1411,28.0,1.0,1.0,1.0,303.75
1412,14.0,3.0,0.0,7.0,187.26
1413,6.0,3.0,0.0,10.0,291.89
1414,8.0,3.0,1.0,2.0,202.09
1415,16.0,1.0,0.0,2.0,146.84
1416,17.0,3.0,0.0,5.0,183.69
1417,13.0,2.0,1.0,9.0,152.2
1418,7.0,1.0,0.0,3.0,229.22
1419,9.0,3.0,0.0,0.0,112.81
1420,17.0,3.0,0.0,10.0,179.87
1421,29.0,5.0,0.0,10.0,173.36
1422,9.0,3.0,0.0,0.0,132.3
1423,7.0,2.0,0.0,8.0,286.24
1424,16.0,4.0,1.0,3.0,213.47
1425,22.0,4.0,0.0,9.0,180.2
1426,10.0,3.0,0.0,8.0,161.62
1427,10.0,5.0,0.0,0.0,129.73
1428,7.0,1.0,1.0,3.0,156.95
1429,9.0,1.0,1.0,0.0,168.61
1430,23.0,4.0,0.0,0.0,122.1
1431,17.0,1.0,0.0,2.0,146.45
1432,24.0,3.0,1.0,1.0,149.37
1433,30.0,5.0,0.0,9.0,187.22
1434,9.0,4.0,0.0,3.0,227.74
1435,12.0,3.0,0.0,13.0,232.37
1436,10.0,3.0,1.0,2.0,150.66
1437,7.0,3.0,0.0,3.0,171.17
1438,15.0,4.0,0.0,2.0,128.1
1439,23.0,4.0,0.0,3.0,166.98
1440,16.0,2.0,0.0,3.0,210.0
1441,14.0,3.0,1.0,0.0,124.37
1442,17.0,3.0,0.0,3.0,221.67
1443,14.0,5.0,0.0,2.0,125.0
1444,35.0,5.0,0.0,2.0,234.32
1445,10.0,5.0,0.0,17.0,293.56
1446,7.0,1.0,0.0,3.0,147.7
1447,8.0,1.0,1.0,0.0,168.77
1448,35.0,5.0,1.0,3.0,293.8
1449,16.0,3.0,0.0,3.0,148.77
1450,9.0,1.0,1.0,3.0,228.68
1451,29.0,1.0,0.0,8.0,296.74
1452,20.0,4.0,1.0,2.0,137.43
1453,23.0,3.0,1.0,0.0,127.41
1454,26.0,4.0,1.0,10.0,201.42
1455,8.0,4.0,0.0,4.0,148.87
1456,25.0,1.0,0.0,10.0,202.79
1457,16.0,3.0,0.0,4.0,158.69
1458,16.0,4.0,0.0,7.0,139.36
1459,16.0,3.0,1.0,8.0,183.8
1460,15.0,1.0,0.0,7.0,141.05
1461,34.0,3.0,0.0,8.0,193.83
1462,6.0,5.0,0.0,2.0,121.94
1463,21.0,2.0,1.0,8.0,200.53
1464,11.0,2.0,0.0,2.0,129.11
1465,13.0,2.0,1.0,0.0,166.23
1466,35.0,4.0,0.0,3.0,192.5
1467,7.0,3.0,0.0,3.0,212.89
1468,7.0,5.0,1.0,3.0,227.52
1469,23.0,5.0,1.0,7.0,189.66
1470,10.0,1.0,0.0,1.0,153.35
1471,15.0,1.0,0.0,3.0,146.8
1472,9.0,1.0,0.0,4.0,120.97
1473,9.0,3.0,1.0,13.0,315.68
1474,36.0,5.0,0.0,3.0,164.07
1475,11.0,3.0,1.0,3.0,229.47
1476,16.0,3.0,0.0,2.0,196.67
1477,10.0,4.0,0.0,2.0,166.07
1478,6.0,1.0,1.0,0.0,151.26
1479,34.0,2.0,0.0,10.0,201.39
1480,16.0,3.0,0.0,0.0,112.0
1481,7.0,1.0,1.0,3.0,149.36
1482,29.0,4.0,0.0,8.0,186.46
1483,21.0,5.0,1.0,9.0,147.35
1484,27.0,3.0,0.0,1.0,194.32
1485,24.0,2.0,0.0,7.0,121.53
1486,14.0,5.0,0.0,2.0,124.38999999999999
1487,12.0,3.0,0.0,7.0,128.38
1488,12.0,1.0,0.0,3.0,224.98
1489,13.0,5.0,1.0,8.0,184.74
1490,8.0,1.0,0.0,9.0,298.45
1491,11.0,5.0,1.0,12.0,204.75
1492,29.0,2.0,0.0,8.0,155.82
1493,7.0,3.0,1.0,8.0,264.64
1494,9.0,4.0,1.0,3.0,122.77000000000001
1495,13.0,2.0,0.0,8.0,202.25
1496,8.0,3.0,0.0,14.0,288.8
1497,16.0,5.0,0.0,10.0,176.51
1498,9.0,5.0,0.0,4.0,168.42
1499,15.0,1.0,0.0,10.0,309.3
1500,17.0,1.0,0.0,10.0,178.43
1501,14.0,4.0,0.0,0.0,125.00999999999999
1502,10.0,2.0,0.0,4.0,131.62
1503,19.0,3.0,0.0,9.0,320.45
1504,35.0,3.0,0.0,6.0,163.84
1505,35.0,1.0,0.0,0.0,142.72
1506,25.0,1.0,0.0,2.0,136.69
1507,14.0,4.0,0.0,3.0,229.45
1508,27.0,3.0,0.0,4.0,173.69
1509,8.0,3.0,1.0,7.0,195.83
1510,19.0,5.0,0.0,8.0,169.48
1511,31.0,1.0,1.0,1.0,129.94
1512,8.0,5.0,0.0,7.0,168.93
1513,11.0,1.0,0.0,3.0,148.76
1514,13.0,5.0,0.0,12.0,143.06
1515,16.0,1.0,0.0,0.0,146.48
1516,6.0,4.0,1.0,2.0,121.74000000000001
1517,15.0,3.0,0.0,3.0,171.21
1518,13.0,1.0,0.0,9.0,191.46
1519,17.0,3.0,0.0,1.0,177.57
1520,14.0,4.0,0.0,0.0,112.61000000000001
1521,14.0,4.0,0.0,3.0,124.25999999999999
1522,16.0,2.0,0.0,3.0,173.76
1523,17.0,1.0,0.0,8.0,197.38
1524,18.0,5.0,1.0,14.0,237.57999999999998
1525,24.0,3.0,1.0,9.0,295.02
1526,17.0,2.0,0.0,11.0,187.3
1527,11.0,4.0,1.0,2.0,150.21
1528,14.0,5.0,0.0,3.0,179.86
1529,8.0,1.0,0.0,6.0,191.74
1530,34.0,5.0,1.0,2.0,268.8
1531,9.0,4.0,1.0,1.0,192.78
1532,13.0,2.0,0.0,5.0,140.28
1533,16.0,5.0,1.0,4.0,207.24
1534,21.0,3.0,1.0,7.0,236.10000000000002
1535,7.0,1.0,0.0,1.0,154.84
1536,25.0,3.0,0.0,8.0,170.34
1537,26.0,1.0,0.0,3.0,167.58
1538,17.0,3.0,1.0,8.0,181.73
1539,34.0,3.0,0.0,7.0,167.12
1540,22.0,3.0,0.0,0.0,150.94
1541,12.0,2.0,0.0,3.0,224.98
1542,6.0,3.0,0.0,2.0,138.33
1543,6.0,2.0,0.0,6.0,295.17
1544,7.0,1.0,1.0,8.0,193.34
1545,32.0,5.0,1.0,0.0,231.91000000000003
1546,13.0,4.0,1.0,3.0,185.32
1547,31.0,1.0,1.0,1.0,127.94999999999999
1548,14.0,5.0,0.0,0.0,125.52000000000001
1549,14.0,4.0,1.0,0.0,235.76999999999998
1550,16.0,5.0,0.0,3.0,150.0
1551,8.0,1.0,0.0,0.0,150.71
1552,6.0,3.0,1.0,0.0,153.81
1553,18.0,4.0,0.0,4.0,127.66
1554,17.0,4.0,0.0,10.0,186.51
1555,16.0,3.0,0.0,1.0,149.51
1556,21.0,5.0,0.0,10.0,233.41000000000003
1557,16.0,1.0,0.0,2.0,321.13
1558,14.0,3.0,0.0,0.0,123.77000000000001
1559,13.0,4.0,0.0,1.0,121.41
1560,16.0,1.0,1.0,4.0,165.83
1561,19.0,4.0,0.0,4.0,121.43
1562,14.0,5.0,0.0,0.0,151.21
1563,13.0,1.0,0.0,1.0,146.78
1564,30.0,3.0,0.0,3.0,220.26
1565,16.0,3.0,1.0,8.0,181.79
1566,10.0,5.0,1.0,6.0,172.23
1567,15.0,3.0,1.0,3.0,164.89
1568,14.0,2.0,1.0,2.0,150.56
1569,16.0,3.0,1.0,0.0,138.15
1570,33.0,4.0,1.0,5.0,321.36
1571,14.0,3.0,0.0,2.0,124.38
1572,9.0,2.0,0.0,4.0,177.56
1573,8.0,3.0,0.0,3.0,168.74
1574,17.0,5.0,0.0,4.0,120.99000000000001
1575,6.0,2.0,0.0,7.0,292.02
1576,35.0,3.0,0.0,9.0,159.07
1577,6.0,5.0,0.0,2.0,122.18
1578,7.0,1.0,1.0,3.0,182.43
1579,11.0,3.0,1.0,2.0,134.41
1580,13.0,4.0,0.0,3.0,208.76
1581,23.0,3.0,0.0,3.0,178.01
1582,10.0,2.0,1.0,0.0,122.85
1583,14.0,4.0,1.0,2.0,123.72999999999999
1584,17.0,4.0,0.0,3.0,147.97
1585,28.0,1.0,0.0,3.0,151.78
1586,9.0,4.0,0.0,5.0,285.15
1587,30.0,4.0,1.0,10.0,259.02
1588,23.0,3.0,1.0,8.0,175.67
1589,7.0,4.0,1.0,8.0,147.16
1590,10.0,4.0,0.0,1.0,262.34
1591,19.0,4.0,0.0,1.0,177.95
1592,11.0,2.0,0.0,4.0,163.47
1593,25.0,5.0,0.0,0.0,130.72
1594,14.0,4.0,0.0,4.0,143.93
1595,14.0,4.0,0.0,2.0,148.51
1596,12.0,3.0,1.0,5.0,123.06
1597,10.0,5.0,1.0,5.0,151.57
1598,8.0,2.0,0.0,4.0,173.79
1599,24.0,3.0,0.0,2.0,205.27
1600,14.0,1.0,1.0,3.0,147.75
1601,8.0,3.0,0.0,0.0,122.74000000000001
1602,12.0,3.0,0.0,3.0,191.51
1603,24.0,3.0,0.0,1.0,147.9
1604,29.0,3.0,1.0,1.0,188.8
1605,26.0,5.0,1.0,7.0,208.51
1606,25.0,5.0,1.0,3.0,179.1
1607,15.0,4.0,0.0,1.0,172.65
1608,7.0,4.0,0.0,2.0,145.96
1609,14.0,4.0,0.0,3.0,224.89999999999998
1610,8.0,1.0,0.0,7.0,185.78
1611,27.0,3.0,0.0,3.0,223.24
1612,13.0,1.0,1.0,10.0,290.49
1613,9.0,3.0,0.0,3.0,145.44
1614,5.0,4.0,0.0,0.0,204.45
1615,14.0,3.0,0.0,4.0,143.23
1616,27.0,1.0,1.0,4.0,161.2
1617,13.0,5.0,1.0,1.0,257.45
1618,27.0,4.0,1.0,0.0,121.21000000000001
1619,21.0,5.0,0.0,3.0,171.39
1620,25.0,5.0,0.0,11.0,177.08
1621,26.0,4.0,0.0,3.0,134.2
1622,15.0,3.0,0.0,1.0,144.04
1623,15.0,5.0,0.0,1.0,154.73
1624,9.0,4.0,0.0,0.0,128.56
1625,22.0,1.0,1.0,10.0,240.10000000000002
1626,13.0,5.0,0.0,2.0,154.86
1627,10.0,4.0,1.0,4.0,147.77
1628,9.0,3.0,1.0,8.0,174.98
1629,7.0,5.0,0.0,4.0,166.48
1630,7.0,2.0,1.0,6.0,184.93
1631,10.0,4.0,0.0,2.0,138.38
1632,9.0,1.0,1.0,3.0,291.59
1633,14.0,2.0,0.0,2.0,123.75999999999999
1634,6.0,5.0,0.0,3.0,139.55
1635,17.0,1.0,0.0,10.0,178.43
1636,14.0,5.0,1.0,7.0,146.15
1637,11.0,1.0,0.0,2.0,131.17
1638,16.0,3.0,0.0,2.0,126.84
1639,11.0,2.0,0.0,0.0,120.86000000000001
1640,18.0,1.0,1.0,7.0,145.81
1641,8.0,1.0,0.0,0.0,151.63
1642,13.0,3.0,0.0,7.0,207.37
1643,25.0,2.0,0.0,1.0,151.93
1644,9.0,5.0,1.0,5.0,147.23
1645,11.0,4.0,1.0,3.0,228.33
1646,33.0,1.0,1.0,1.0,169.22
1647,27.0,1.0,0.0,3.0,194.31
1648,15.0,1.0,0.0,9.0,161.97
1649,7.0,2.0,0.0,9.0,295.99
1650,14.0,5.0,1.0,7.0,146.15
1651,27.0,1.0,0.0,11.0,163.12
1652,20.0,4.0,1.0,3.0,149.63
1653,9.0,4.0,0.0,13.0,200.25
1654,15.0,5.0,0.0,10.0,130.72
1655,10.0,3.0,0.0,2.0,138.94
1656,11.0,3.0,0.0,2.0,166.51
1657,31.0,1.0,0.0,7.0,245.31
1658,8.0,3.0,0.0,0.0,134.85
1659,8.0,3.0,0.0,14.0,288.8
1660,20.0,4.0,0.0,7.0,154.67
1661,18.0,5.0,0.0,2.0,162.88
1662,11.0,3.0,0.0,3.0,163.94
1663,9.0,5.0,0.0,8.0,152.07
1664,11.0,1.0,1.0,4.0,169.87
1665,9.0,1.0,0.0,0.0,121.77000000000001
1666,10.0,2.0,0.0,3.0,162.37
1667,24.0,3.0,0.0,2.0,205.27
1668,24.0,1.0,0.0,4.0,148.67
1669,17.0,3.0,0.0,1.0,151.42
1670,14.0,4.0,0.0,9.0,323.33
1671,17.0,1.0,0.0,2.0,171.82
1672,26.0,1.0,0.0,8.0,154.29
1673,11.0,1.0,0.0,12.0,233.55
1674,26.0,5.0,1.0,5.0,179.85
1675,16.0,3.0,1.0,7.0,156.73
1676,13.0,5.0,0.0,3.0,148.98
1677,10.0,1.0,0.0,5.0,201.44
1678,12.0,4.0,0.0,8.0,152.18
1679,16.0,3.0,0.0,4.0,154.42
1680,17.0,3.0,0.0,5.0,190.78
1681,9.0,2.0,1.0,3.0,152.31
1682,8.0,1.0,1.0,2.0,266.59
1683,13.0,3.0,0.0,1.0,148.51
1684,15.0,2.0,1.0,3.0,228.77
1685,14.0,3.0,0.0,3.0,227.21
1686,8.0,2.0,0.0,7.0,120.11000000000001
1687,14.0,1.0,0.0,0.0,124.96000000000001
1688,14.0,3.0,0.0,2.0,124.38
1689,19.0,4.0,0.0,4.0,121.43
1690,19.0,5.0,0.0,0.0,155.38
1691,9.0,3.0,0.0,1.0,159.85
1692,7.0,3.0,0.0,6.0,145.58
1693,25.0,3.0,0.0,1.0,171.01
1694,35.0,3.0,1.0,8.0,177.07
1695,9.0,4.0,0.0,3.0,169.25
1696,10.0,3.0,0.0,2.0,165.38
1697,8.0,3.0,0.0,7.0,152.06
1698,7.0,5.0,1.0,6.0,231.73000000000002
1699,13.0,2.0,0.0,9.0,156.31
1700,8.0,3.0,0.0,3.0,154.09
1701,10.0,1.0,0.0,1.0,145.61
1702,12.0,3.0,0.0,2.0,122.66999999999999
1703,27.0,3.0,1.0,14.0,237.45
1704,12.0,3.0,0.0,4.0,160.0
1705,27.0,3.0,0.0,3.0,223.24
1706,9.0,1.0,1.0,3.0,318.28
1707,35.0,1.0,0.0,0.0,134.82
1708,10.0,5.0,0.0,3.0,142.56
1709,10.0,4.0,0.0,2.0,164.3
1710,15.0,3.0,0.0,3.0,160.17
1711,9.0,1.0,0.0,4.0,176.6
1712,23.0,5.0,0.0,3.0,179.05
1713,9.0,3.0,0.0,3.0,147.31
1714,6.0,2.0,0.0,9.0,197.25
1715,11.0,5.0,0.0,3.0,153.19
1716,6.0,3.0,0.0,4.0,128.59
1717,15.0,1.0,0.0,3.0,214.98
1718,26.0,2.0,0.0,2.0,127.91
1719,7.0,3.0,0.0,3.0,163.33
1720,7.0,2.0,0.0,1.0,178.63
1721,8.0,3.0,0.0,2.0,146.49
1722,7.0,1.0,0.0,0.0,208.82999999999998
1723,23.0,3.0,0.0,1.0,206.61
1724,14.0,3.0,0.0,2.0,123.72
1725,18.0,1.0,0.0,1.0,192.08
1726,6.0,1.0,0.0,3.0,120.44
1727,13.0,1.0,1.0,2.0,122.75
1728,7.0,1.0,0.0,3.0,152.06
1729,35.0,1.0,1.0,2.0,193.8
1730,11.0,4.0,0.0,10.0,282.13
1731,16.0,4.0,0.0,16.0,148.48
1732,8.0,4.0,0.0,6.0,154.7
1733,9.0,1.0,0.0,9.0,163.86
1734,32.0,2.0,0.0,4.0,161.8
1735,36.0,1.0,0.0,1.0,159.82
1736,14.0,5.0,0.0,1.0,124.50999999999999
1737,15.0,4.0,0.0,3.0,141.89
1738,14.0,3.0,1.0,8.0,148.08
1739,18.0,4.0,0.0,5.0,324.26
1740,13.0,3.0,1.0,8.0,186.72
1741,15.0,5.0,0.0,6.0,242.13
1742,15.0,2.0,0.0,4.0,120.69999999999999
1743,13.0,3.0,0.0,14.0,257.37
1744,23.0,5.0,0.0,3.0,179.05
1745,13.0,4.0,0.0,3.0,120.13
1746,14.0,1.0,0.0,1.0,154.72
1747,33.0,3.0,0.0,7.0,152.37
1748,14.0,4.0,0.0,3.0,154.83
1749,9.0,1.0,0.0,0.0,120.61000000000001
1750,12.0,2.0,0.0,3.0,174.08
1751,34.0,1.0,1.0,11.0,233.2
1752,13.0,1.0,0.0,8.0,179.6
1753,16.0,3.0,0.0,8.0,164.75
1754,14.0,3.0,0.0,0.0,123.77000000000001
1755,27.0,4.0,1.0,5.0,146.48
1756,11.0,4.0,0.0,3.0,218.55
1757,15.0,2.0,1.0,3.0,175.56
1758,6.0,1.0,0.0,0.0,127.22999999999999
1759,17.0,3.0,0.0,1.0,137.0
1760,14.0,5.0,1.0,8.0,181.05
1761,33.0,1.0,1.0,9.0,181.17
1762,6.0,4.0,0.0,3.0,219.57
1763,14.0,1.0,1.0,0.0,123.4
1764,9.0,3.0,0.0,2.0,303.61
1765,12.0,3.0,0.0,4.0,156.62
1766,16.0,4.0,0.0,3.0,153.1
1767,9.0,4.0,0.0,9.0,150.92
1768,14.0,2.0,0.0,9.0,284.3
1769,8.0,2.0,1.0,2.0,266.59
1770,10.0,4.0,0.0,8.0,169.85
1771,25.0,5.0,1.0,4.0,154.85
1772,8.0,2.0,0.0,4.0,150.7
1773,33.0,1.0,1.0,7.0,158.13
1774,17.0,3.0,0.0,4.0,159.33
1775,6.0,3.0,1.0,0.0,147.28
1776,33.0,1.0,0.0,9.0,176.39
1777,8.0,3.0,0.0,2.0,120.00999999999999
1778,7.0,5.0,0.0,9.0,153.43
1779,16.0,1.0,0.0,3.0,225.96
1780,34.0,4.0,0.0,3.0,148.11
1781,7.0,5.0,0.0,1.0,148.25
1782,14.0,3.0,0.0,8.0,124.50999999999999
1783,9.0,3.0,0.0,8.0,190.0
1784,35.0,5.0,1.0,0.0,166.73
1785,6.0,5.0,0.0,7.0,150.03
1786,9.0,2.0,0.0,9.0,171.61
1787,11.0,2.0,0.0,2.0,199.98
1788,32.0,1.0,0.0,9.0,184.06
1789,34.0,4.0,0.0,6.0,267.04
1790,14.0,4.0,1.0,2.0,124.78
1791,9.0,3.0,0.0,8.0,176.54
1792,21.0,5.0,0.0,18.0,155.34
1793,21.0,2.0,1.0,5.0,149.36
1794,19.0,2.0,1.0,1.0,172.66
1795,19.0,4.0,0.0,1.0,177.95
1796,26.0,1.0,1.0,5.0,178.04
1797,15.0,3.0,0.0,8.0,162.55
1798,10.0,1.0,0.0,2.0,252.01999999999998
1799,11.0,5.0,0.0,5.0,140.0
1800,11.0,3.0,0.0,9.0,186.62
1801,8.0,1.0,1.0,9.0,201.24
1802,35.0,2.0,0.0,10.0,182.75
1803,9.0,2.0,1.0,1.0,142.02
1804,8.0,2.0,1.0,2.0,126.94999999999999
1805,19.0,4.0,0.0,0.0,157.65
1806,20.0,2.0,0.0,7.0,149.36
1807,30.0,1.0,0.0,3.0,182.45
1808,19.0,5.0,0.0,2.0,142.33
1809,6.0,5.0,0.0,7.0,183.92
1810,15.0,4.0,0.0,0.0,165.4
1811,15.0,3.0,1.0,3.0,170.22
1812,9.0,1.0,0.0,0.0,128.35
1813,23.0,3.0,0.0,1.0,160.44
1814,14.0,1.0,0.0,8.0,162.09
1815,8.0,5.0,1.0,12.0,159.8
1816,12.0,3.0,0.0,2.0,142.4
1817,9.0,3.0,0.0,3.0,150.43
1818,8.0,5.0,0.0,1.0,289.47
1819,7.0,3.0,1.0,0.0,129.33
1820,23.0,3.0,1.0,0.0,127.41
1821,33.0,4.0,0.0,9.0,260.25
1822,14.0,3.0,0.0,0.0,125.85
1823,13.0,3.0,0.0,8.0,175.1
1824,16.0,5.0,1.0,2.0,150.59
1825,9.0,4.0,0.0,8.0,148.7
1826,10.0,4.0,0.0,3.0,159.33
1827,22.0,2.0,0.0,3.0,193.04
1828,8.0,3.0,0.0,1.0,140.63
1829,12.0,4.0,1.0,3.0,230.52
1830,8.0,1.0,1.0,7.0,178.79
1831,7.0,3.0,0.0,4.0,145.64
1832,29.0,3.0,0.0,8.0,135.4
1833,16.0,3.0,0.0,7.0,150.63
